,name,rate,reviews_num,type,price_level,review,lat,lng,subtype,hotness
2590,LOMAH,4.6,2,"Mediterranean, Israeli",$$ - $$$,“New Cafe in Melbourne Central”,-37.8104593,144.9611273,Mediterranean,11.2
2591,Alice Pizza & Cafe,4.6,2,Pizza,,“You will not burn your lips on this”,39.9483177,-75.1661025,Pizza,11.2
2592,Oishii Sushi,3,3,Sushi,,“The best Sushi ever”,-37.810729,144.9658088,Japanese,12
2593,Commonplace Coffee Brewers,4.5,2,Cafe,,“Fabulous coffee”,-37.8151316,144.9541408,Caf�,11
2594,Gozleme Turkish Cafe,4.5,2,Turkish,,“Delicious Brunch.”,-37.8070525,144.9560095,Trukish,11
2862,Mister Coppin,4.8,1,Australian,$$ - $$$,“Great service ! Great coffee !”,-37.8201544,145.0038418,Australian,5.8
2863,Merriment,4.8,1,"International, Australian",$$ - $$$,“Spacious café has eye on art”,-37.814535,144.9523441,Australian,5.8
2864,Molly Rose Brewery,4.8,1,,,“La mejor sour beer artesanal en Melbourne!”,-37.7968011,144.9876368,,5.8
2865,THEM Authentic Viet Restaurant,4.8,1,,,"“Hidden gem, great value - and delicious!”",-37.8229788,144.9519647,,5.8
2868,Hello Gello,4.8,1,,,“Late Gelato Yum!”,-37.8171791,144.9624312,,5.8
2600,Dolce Fantasia Cakes,4.5,2,European,,“Coffee and cakes”,-37.927206,145.106076,Europe,11
2873,Tiger Cafe,4.8,1,,,“formerly Top End Deli”,-37.8004067,144.9578418,,5.8
2878,Ho's Bakery,4.8,1,,,“Fresh sandwiches”,-37.813431,144.9597888,,5.8
2603,Cafe 53,4.5,2,Cafe,,“Lunch with my boy!”,-37.725418,144.881088,Caf�,11
2604,Charcoal Grill Fish,4.5,2,"Chinese, Grill",$$ - $$$,“3.7/5 - Fresh Barramundi”,-37.8042694,144.966475,Chinese,11
2879,Koffee Cafe,4.8,1,,,“Early opener close to station”,-37.8146708,144.9582346,,5.8
2880,Sesame N Soul,4.8,1,,,“wide range of Lebanese baked treats”,-37.763344,144.972986,,5.8
2883,Butcher And Vine Hawthorn,4.7,1,"Bar, Deli",,“Give this place a go!”,-37.8132814,145.0236178,Bar,5.7
2884,Noodle Lab,4.7,1,"Asian, Fusion",$$ - $$$,“Awesome flavour!”,-37.8155746,144.9543235,Malaysian,5.7
2609,Donnini's Pasta,4.5,2,Italian,,“Basic but good”,-37.7994889,144.9673139,Italian,11
2894,Madame K's Vegetarian - CBD,4.7,1,,,“Great vegan Thai”,-37.81382,144.9543219,,5.7
2895,The One Korea,4.7,1,,,“Huge serves”,-37.88431,145.001988,,5.7
2896,Dagwood Deli,4.7,1,Deli,,“Interesting little cafe”,-37.8208482,144.963894,,5.7
2898,Bird + Fire,4.7,1,,,“Very friendly service”,-37.8620477,145.028234,,5.7
2899,Nori Nori,4.7,1,,,“Great food at a really great price”,-37.8152277,144.954133,,5.7
2900,Fifty-Six Threads Cafe,4.7,1,,,“Great breakfast or lunch spot”,-37.796975,144.9278556,,5.7
2902,East African Restaurant,4.7,1,,,“Local Colour”,-37.7880864,144.9310244,,5.7
2617,Next Door Kitchen Australia,4.4,2,"Chinese, American",$$ - $$$,“Best of best online delivery platform”,-37.816802,144.96918,American,10.8
2905,Little Arab,4.7,1,,,“Pesimo”,-37.8147638,144.9595096,,5.7
2619,Kebab Connection,4.4,2,"Asian, Turkish",,“Late hours”,-37.8056567,144.9555166,Trukish,10.8
2620,Da Marconi Pizza & Pasta,4.4,2,Italian,,“Great pizza”,-37.9490853,145.0441647,Italian,10.8
2621,Cam's Kebab House,4.4,2,Turkish,,“Best kebab”,-37.980955,145.063628,Trukish,10.8
2907,La Madonna,4.6,1,International,,"“New restaurant, spectacular bar, nice...”",-37.8134213,144.9703466,,5.6
2909,Welive For Hotpot,4.6,1,"Asian, Fusion",$$$$,"“Wagyu , fresh, Japan”",-37.8114796,144.9672972,Malaysian,5.6
2624,Alex Canteen,4.4,2,"Cafe, Vietnamese",$,“Relaxing lunch place at QVM”,-37.806053,144.9561621,Vietnamese,10.8
2910,Urban Dough Pizza,4.6,1,,,“unbelievable Izzy taste”,-37.726208,144.96323,,5.6
2626,Mr,4.4,2,"Italian, Turkish",,“Good place for coffee”,-37.8389362,144.9750694,Italian,10.8
2627,Haberdasher Cafe,4.4,2,"Cafe, Fast Food",,"“Great coffee, new & nice & clean”",-37.8111667,144.9601056,Fast Food,10.8
2628,Hihuo,4.4,2,Japanese,,"“Interesting, well executed!”",-37.8144385,144.9741938,Japanese,10.8
2917,Vernon’s Fish & Chippery,4.6,1,Australian,,“Best Fish & Chips in Melbourne!”,-37.8290563,144.8721378,Australian,5.6
2630,Seoul Station Melb Central,4.4,2,"Asian, Korean",,“Quick snack”,-37.8102361,144.9627652,Korean,10.8
2918,The Corner Kitchen,4.6,1,Australian,,“Gorgeous Coffee awesome Eggs Atlantic”,-37.8759952,145.0475779,Australian,5.6
2922,Hardings Burger Joint,4.6,1,,,“Very Good”,-37.8232315,145.0447759,,5.6
2633,Ayiguli - Xingjiang Cuisine,4.4,2,Chinese,,“Good to warm your body”,-37.810875,144.9711191,Chinese,10.8
2925,Chop Chop,4.6,1,Asian,,“I love Chop Chop”,-37.9871949,145.1095646,Malaysian,5.6
2635,Boss D - Hot Pot Rice Noodle,4.4,2,Chinese,,“Dirty soup”,-37.8088924,144.9633239,Chinese,10.8
2926,Chop Chop,4.6,1,Asian,,“I love Chop Chop”,-37.9871949,145.1095646,Malaysian,5.6
2927,House of Cards cafe - Southbank,4.6,1,,,“Park setting”,-37.8256372,144.9610266,,5.6
2928,Palm Bar,4.6,1,,,“Good Pasta”,-37.7739601,144.9708855,,5.6
2639,Organic Cube,4.3,2,Healthy,,“Gorgeous raw and vegan delights”,-37.8427439,144.841814,healthy,10.6
2640,Fritz Gelato,4.3,2,"Italian, Australian",,“Fritz is also conveniently located on Bridge Street among all the restaurants.”,-37.8328762,144.9560603,Australian,10.6
2641,Kim Sing Asian Restaurant - Howey Place,4.3,2,"Chinese, Asian",$,“Such amazing value”,-37.8149747,144.9658948,Chinese,10.6
2929,Vila Rosa Restaurant,4.6,1,Portuguese,$$ - $$$,“Small modern funky and absolutely...”,-37.8145675,144.9586029,,5.6
2931,Ghost Kitchen,4.6,1,"Asian, Taiwanese",,“Plenty of other better taiwanese street...”,-37.794011,144.938888,Malaysian,5.6
2934,What Do You Say,4.6,1,,,“It has shut down”,-37.803273,144.9717408,,5.6
2645,Little Cupcakes,4.3,2,Cafe,,“Best coffee”,-37.8176038,144.9657434,Caf�,10.6
2646,Hana's kitchen,4.3,2,"Japanese, Asian",,"“Decent food, very good service, not...”",-37.8132941,144.9623277,Japanese,10.6
2647,Tao’S Asian BBQ Kitchen,4.3,2,Chinese,,“Best crispy pork in melbourne”,-37.8129693,144.9555907,Chinese,10.6
2648,Gaijin Bistro,4.3,2,Japanese,,“We are wishing this little gem would come...”,-37.811603,144.967253,Japanese,10.6
2649,Fritz Gelato,4.3,2,Cafe,,“Truffle ice-cream!”,-37.8328762,144.9560603,Caf�,10.6
2935,Gimlet At Cavendish House,4.6,1,Australian,,“Poor service and lack of attention to...”,-37.8158583,144.9693578,Australian,5.6
2937,Relax and Play,4.5,1,,,“Best dinner in the West”,-37.8421881,144.8417655,,5.5
2938,VN Wrap & Roll,4.5,1,,,“best bai Mi”,-37.7622377,144.8290615,,5.5
2940,Uncle 8,4.5,1,Asian,,“Yummy skewers”,-37.8108637,144.9658813,Malaysian,5.5
2654,Burgerlove,4.3,2,Fast Food,,“I thought they had the best burger...”,-37.8305556,144.9519444,Fast Food,10.6
2941,Lazy Gramps Ashwood,4.5,1,American,,“Hidden gem”,-37.9500836,145.0748191,American,5.5
2942,Cookasten,4.5,1,,,“Best veggie burger!”,-37.8670454,144.9813846,,5.5
2943,Superbowl Takeaway,4.5,1,,,“Omg yummm”,-37.8768267,144.9965206,,5.5
2658,Laneway Greens,4.3,2,"Healthy, Australian",$$ - $$$,“What’s happened to this place?”,-37.816684,144.965994,Australian,10.6
2659,Chia Chia,4.3,2,"Cafe, International",,“Grilled veg roti was filled with vinegar...”,-37.8211746,144.9451446,Caf�,10.6
2944,Tommy Ruff,4.5,1,,,“Awesome food”,-38.0066087,145.0859404,,5.5
2945,So Cal Chicks,4.5,1,,,“Could this be Melbourne's best fried...”,-37.859459,145.029102,,5.5
2947,Coburg Flame Grilled Charcoal Chicken,4.5,1,,,“Try the chicken dinner”,-37.7414295,144.9651262,,5.5
2663,Coburg hill fish and chips,4.2,2,"Seafood, Fast Food",$$$$,“Our local”,-37.7297338,144.9835746,Seafood,10.4
2948,Po Po Feng,4.5,1,"Asian, Australian",$,“What’s not to like?”,-37.8130284,144.9610756,Australian,5.5
2665,Mr Tucker,4.2,2,"Pizza, Cafe",$$ - $$$,“Excellent value”,-37.7952213,144.9414599,Pizza,10.4
2666,My Coffee House,4.2,2,"Cafe, Asian",$$ - $$$,“Very nice focaccia”,-37.8001772,144.9983407,Caf�,10.4
2667,Knead It Pizza Bar,4.2,2,Pizza,,“Very good take away pizza”,-37.8113996,145.2704008,Pizza,10.4
2668,Boost Juice,4.2,2,Healthy,,“Healthy Juices”,-37.8102795,144.9633238,healthy,10.4
2669,Waterfront Seafood Hotpot,4.2,2,Chinese,,“Top Hot Pot”,-37.8153907,144.9396224,Chinese,10.4
2670,Okoze Sushi,4.2,2,Sushi,,“Cheap and tasty”,-37.8163645,144.9667346,Japanese,10.4
2671,Piedimonte's Supermarket,4.2,2,Cafe,,“Impressive range”,-37.7833239,144.9830081,Caf�,10.4
2951,Ferdinand Woodfired Pizza,4.5,1,,,“High quality food and friendly service”,-37.7797672,144.9972007,,5.5
2673,Sushi Jiro,4.2,2,Japanese,,“Sushi Train Melbourne CBD”,-37.8105495,144.9659243,Japanese,10.4
2957,Made Cafe,4.5,1,International,,“Lovely Little Cafe”,-37.9348305,145.1687472,,5.5
2675,Newmarket Fish & Chippery,4.2,2,Seafood,,“It is not there anymore”,24.3725372,88.6011899,Seafood,10.4
2676,Tasty Thai,4.2,2,Thai,,“Best I've ever had”,-37.6369708,145.1955923,Thai,10.4
2677,Bio By Doc,4.2,2,Italian,,“Are they even trying with vegan food?”,-37.7985222,144.9690611,Italian,10.4
2958,Mamma Maria Bistro,4.5,1,,,“Bom.”,-37.8151891,144.9575872,,5.5
2679,N ' Joy Cafe,4.2,2,Cafe,,“Sandweiches to order”,-37.73199,144.938681,Caf�,10.4
2959,Kanoodles,4.5,1,Asian,,“Affordable & Great Quality”,-37.804748,144.948711,Malaysian,5.5
2681,Pizza Max,4.2,2,Pizza,$,“Pizza Max”,-37.8133738,144.9612479,Pizza,10.4
2962,In a Rush - St Kilda Rd,4.5,1,,,“Delicious pannini”,-37.8439966,144.9789751,,5.5
2963,Niubi,4.5,1,"Asian, Malaysian",,"“Modern, chic restaurant”",-37.811868,144.966626,Malaysian,5.5
2684,Bolte Cafe,4.2,2,"Cafe, Diner",,“Coffee stop for cyclist”,-37.8218807,144.931044,Caf�,10.4
2685,Nosh,4.2,2,"Japanese, Fusion",$,“Quite confusing”,-37.810808,144.9631249,Japanese,10.4
2964,Mamma Mia cafe,4.5,1,,,“It seems very cheap”,-37.8151891,144.9575872,,5.5
2687,Kin Ka Ter,4.1,2,Thai,,“Little Gem”,-37.813847,144.954271,Thai,10.2
2688,Caffe Di Lido,4.1,2,Cafe,$$ - $$$,“Very nice place and beautiful people”,-37.8450242,144.9420964,Caf�,10.2
2967,Ten BBQ & Hotpot Buffet Restaurant,4.4,1,,,“Fast becoming a fave”,-37.8236282,144.9632523,,5.4
2968,Rita's Pizza,4.4,1,,,“Sunday Brunch”,-37.8001054,144.9940531,,5.4
2691,Makoto Sushi Train,4.1,2,Japanese,,“One of our favourite little spots to go...”,-37.8108298,144.9631335,Japanese,10.2
2692,Jasper's,4.1,2,"Bar, Pub",$$$$,“Great jazz in a small room”,-37.8074904,144.9597627,Pub,10.2
2970,Beans On Pratt,4.4,1,,,"“""Take a seat""”",-37.7677574,144.9219665,,5.4
2974,Cones Hawthorn,4.4,1,,,“Superb Ice cream and generous scoops!”,-37.8163805,145.0366877,,5.4
2975,House of Correction,4.4,1,Australian,,“Such a cool place !”,-37.8118189,144.9651301,Australian,5.4
2696,Om Vegetarian,4.1,2,Indian,,“cheap vegetarian food”,-37.8150385,144.9659974,Indian,10.2
2977,Royal Custard Puff,4.4,1,,,“Scrumptious balls of perfection.”,-37.8121387,144.9671682,,5.4
2979,Ori Tea 有茶,4.4,1,,,“Also New Fusion Tea”,-37.8112402,144.9685448,,5.4
2699,Alix Cafe,4.1,2,French,,“Excellent coffee”,-37.8096026,144.9707027,French,10.2
2980,Surf Grill,4.4,1,,,“Healthy combined with traditional dishes...”,-37.9155838,144.9965394,,5.4
2981,Fresco,4.4,1,Australian,,“Good food and seervice”,-37.97585,145.017081,Australian,5.4
2702,Madonna's Pizzeria,4.1,2,"Italian, Pizza",,“Too often!”,-37.8354479,145.1658819,Italian,10.2
2985,Milksha,4.4,1,,,“Milk Drinks”,-37.8149236,144.9637757,,5.4
2986,Pedro Espresso,4.4,1,,,“Inconsistent service”,-37.851685,144.9806432,,5.4
2705,Liji Malatang,4.1,2,"Chinese, Street Food",,“Spicy”,-37.812705,144.9662683,Chinese,10.2
2706,Momo Sushi,4.1,2,Sushi,,“Interesting combinations”,-37.8010669,144.9640833,Japanese,10.2
2707,Hyderabad Darbar,4.1,2,Indian,$$ - $$$,“Worst possible service”,-37.9897138,145.2109695,Indian,10.2
2988,Pescado melbourne,4.4,1,Spanish,,“Abyssmal”,-37.8146717,144.9584656,,5.4
2709,Yokozuna Express,4.1,2,Japanese,,“Yokozuna Ramen Experts - @whatepieats...”,-37.8105995,144.9659706,Japanese,10.2
2990,Tessie Pearl Hotel,4.3,1,Australian,$$ - $$$,“Late night party bar”,-37.8242719,144.9498933,Australian,5.3
2711,Domino's Pizza,4,2,"American, Pizza",,“Great fillings”,28.0813307,-80.6209189,American,10
2991,Hatch'd,4.3,1,,,"“Healthy salads, flame grilled chicken”",-37.7944805,144.9295213,,5.3
2713,Zaika Zone,4,2,Indian,,“Lucky Glen Iris !”,-37.848935,145.081407,Indian,10
2993,Ocean 12,4.3,1,,,“Perfect night out”,-37.8234367,144.9580861,,5.3
2994,Lukumades,4.3,1,,,“The best take away lukumades in Melbourne!”,-37.8062979,144.9556383,,5.3
2716,Fancy Free,4,2,"Bar, Pub",,“New bright bar”,41.7909611,-88.204117,Pub,10
2717,King Curry,4,2,Indian,,“Good food reasonably priced.”,-37.8199649,144.9575675,Indian,10
2718,Lt Collins Melbourne,4,2,"Italian, Bar",$$ - $$$,“Great laneway cafe”,-37.8152491,144.9635473,Italian,10
2719,The Pancake Parlour,4,2,"French, American",,"“... ago perfect pancakes, Great bacon a...”",-37.8100947,144.9631874,American,10
2995,HongKongBoi,4.3,1,,,"“Amazing Desserts, we loved them!”",-37.8088259,144.9595488,,5.3
2998,Seoul Soul Emporium,4.3,1,,,“Sumptuous Morsels of Octopus Fresh from...”,-37.8120399,144.9635939,,5.3
2999,Burgled,4.3,1,,,“Yummy burgers for breakfast”,-37.9095945,145.1035991,,5.3
2723,Krou Supan Thai Restaurant,4,2,Thai,,“The go-to Thai takeaway in Melbourne”,-37.833729,144.9496784,Thai,10
3002,Zuppa,4.3,1,International,,“Brilliant!”,-37.8165343,144.957702,,5.3
3004,Nitro Lab Glen Waverley,4.3,1,,,“Vegan Friendly Flavours 🍨🍧🍦”,-37.879775,145.1636694,,5.3
2726,Mawal,4,2,"Lebanese, Mediterranean",,“Mr”,51.4687225,-0.359135,Mediterranean,10
2727,Blue Pathway,4,2,"Chinese, Asian",$$ - $$$,“Great food but restaurant couple use a...”,-37.846353,144.991444,Chinese,10
2728,Kenny's Bakery Cafe,4,2,Cafe,,“Freshest salad”,-37.8100778,144.9707936,Caf�,10
3005,Mui Karaoke,4.3,1,Barbecue,,“Great value karaoke”,-37.811486,144.9643825,Barbecue,5.3
3006,Lillie espresso eatery,4.3,1,Australian,$$ - $$$,“Creamy Panacotta”,-37.8490323,144.9930211,Australian,5.3
2731,Much a More,4,2,Italian,,“Fantastic take away”,-37.677161,145.014649,Italian,10
3008,Papparazzi Cafe,4.3,1,American,,“Super bon”,-37.815375,144.9711894,American,5.3
2733,413 Fahrenheit Pizza,4,2,Italian,$$ - $$$,“Best pizza in Fitzroy”,-37.8084406,144.9824243,Italian,10
3009,Wagyu Fun,4.3,1,,,“Don’t think it’s any different”,-37.8135761,144.9664735,,5.3
2735,Lobby Espresso,4,2,Cafe,$,“Excellent coffee and hotel!”,-37.8098519,144.9713913,Caf�,10
3010,Tokyo Sushi Kitchen - St Kilda Rd,4.3,1,,,“Not for breakfast”,-37.8376314,144.9766756,,5.3
2737,Hot Star Large Fried Chicken,4,2,"Fast Food, Asian",$,“Hole in the wall”,-37.812482,144.964877,Fast Food,10
2738,Seven Star Pocha,4,2,"Asian, Korean",,“Below average”,-37.8132664,144.9557856,Korean,10
2739,Guzman y Gomez,4,2,Mexican,,“Issues with choices”,-37.8111681,144.9642484,Mexican,10
2740,Mod Oz Cafe,2,4,"Indian, Contemporary",,“Save people from bad food”,-37.8440267,144.9775846,Indian,12
3011,Nishito Japanese Motsunabe,4.3,1,,,“Different style of Japanese.”,-37.812449,144.9673463,,5.3
3014,La Moda Melbourne,4.3,1,,,“Hurried Meal”,-37.818583,144.997548,,5.3
2743,Ena Greek Street Food,3.9,2,Greek,,“Food court”,-37.8163949,144.9526066,Europe,9.8
2744,Oda Sushi,3.9,2,Japanese,,“Hidden Melbourne laneway gem”,-37.8166351,144.9660797,Japanese,9.8
2745,VB Rolls,3.9,2,Vietnamese,,“Just as Great”,-37.813711,144.9667335,Vietnamese,9.8
2746,Zesty Joe's Pizza and Fish & Chips,3.9,2,Pizza,,“Delivery a Joke”,-38.0571695,145.290198,Pizza,9.8
2747,Curry Point,3.9,2,Indian,,“Good food for takeaway”,-37.8927821,144.7286475,Indian,9.8
2748,Delicious Asian Cuisine and Vietnamese Noodles,3.9,2,"Asian, Vietnamese",,“Good intentions but poor performance”,-37.8175427,144.9529707,Vietnamese,9.8
2749,Delicious Asian Cuisine and Vietnamese Noodles,3.9,2,"Asian, Vietnamese",,“Good intentions but poor performance”,-37.8175427,144.9529707,Vietnamese,9.8
2750,Baked in South Melbourne,3.9,2,"Italian, Pizza",,“Tried it twice.  Won't be trying it again”,-37.831507,144.95627,Italian,9.8
3015,Poked Riverside Quay,4.3,1,,,“Disappointing”,-37.8210806,144.9634665,,5.3
3016,Shonan Kamakura Prahran,4.3,1,,,“Misleading/Confusion at its Best!”,-37.849041,144.990553,,5.3
2753,Vinh's kitchen,3.9,2,"Chinese, Vietnamese",$$ - $$$,“well worth a visit”,-37.8001675,144.9020525,Chinese,9.8
3017,The Greek Gypsee,4.3,1,,,“Excellent”,-37.7943684,144.9277388,,5.3
2755,Citizen,3.8,2,Japanese Fusion,$$$$,“Best find in the area”,-37.8244738,144.9506813,Japanese,9.6
2756,Sushi Boto,3.8,2,Japanese,,“Fun for all ages ! My daughters”,-37.8152725,144.9650986,Japanese,9.6
2757,Pizza & Pasta on Broadway,3.8,2,Pizza,,“Best pizza shop in Melbourne (reservoir)”,22.2700635,114.1849822,Pizza,9.6
2758,7 Greeks,3.8,2,Greek,,“VEGAN FRIENDLY - Great service”,-37.8173835,144.9630332,Europe,9.6
3018,Saigon Pho,4.2,1,,,“Great fresh Vietnamese food”,-37.804564,144.966539,,5.2
2760,Myeong Ga Madang,3.8,2,"Asian, Korean",,“Korean BBQ Bar Karaoke - Hidden gem not...”,-37.8075406,144.9679866,Korean,9.6
3020,Gaja by Sashi,4.2,1,,,“Great experience”,-37.8098748,144.959634,,5.2
3022,Flames of India,4.2,1,,,“Exceptional value.”,-37.828947,144.8722059,,5.2
2763,Champion's Supa IGA,3.8,2,"Cafe, Barbecue",,“Way overpriced”,-37.8045999,144.9496868,Caf�,9.6
2764,1882 The Clock Cafe,3.8,2,Pizza,,“Rather Tacky”,-37.8188585,144.9537899,Pizza,9.6
3025,The Poke Man,4.2,1,Hawaiian,,"“Quick, tasty, fresh and delicious.”",-37.8147004,144.9567525,,5.2
2766,That Coffee Corner,3.7,2,Cafe,,“Great little coffee shop”,-37.811243,144.956588,Caf�,9.4
3026,Sunshine Charcoal Chicken,4.2,1,,,“Fast food”,-37.7819007,144.8316394,,5.2
2768,Vietnoms,3.7,2,Vietnamese,,“Great food”,-37.8092758,144.9746857,Vietnamese,9.4
3027,New Bakehouse,4.2,1,,,"“Inside it says ""New Baker House""”",-37.7942233,144.9293429,,5.2
3028,Spice Kitchen - QV,4.2,1,,,“Vegetarian Options”,-37.810856,144.966299,,5.2
2771,Fine Food Corner Cafe,3.7,2,"Pizza, Cafe",,"“A great cup of coffee, fresh and well made”",-37.811243,144.956588,Pizza,9.4
3029,Fonteins Restaurant,4.2,1,,,“Excelente.”,-37.8186611,144.9688111,,5.2
3030,Bronx Richmond,4.2,1,,,“Good pizza”,-37.82499,144.993239,,5.2
2774,Nasi Kandar Laksa,3.6,2,"Indian, Asian",$$ - $$$,“Inconsistent.”,-37.864449,145.093361,Indian,9.2
2775,Go West Eatery and Tuckshop,3.6,2,Cafe,,“Poor experience”,-37.7188917,144.6576175,Caf�,9.2
3031,Yen Sushi Noodle,4.2,1,,,“12 centre place”,-37.8167338,144.9656542,,5.2
3032,Lionshare Cafe,4.2,1,,,“Local cafe tucked away”,-37.8369667,144.9607017,,5.2
2778,Salsa's,2.4,3,"Mexican, Fast Food",,"“Fast, affordable and delicious”",-37.8204538,144.9498936,Mexican,10.2
2779,Sriracha Thailander,3.5,2,Thai,$$ - $$$,“Mixed review”,-37.8161869,144.9605361,Thai,9
2780,Mr Burger,3.5,2,Fast Food,,“Pricey but nice”,-37.820685,144.9500577,Fast Food,9
2781,Chatime,3.5,2,Fast Food,,“Love my bubble tea”,-37.8107772,144.9628217,Fast Food,9
2782,Roll'd,3.5,2,Vietnamese,,“Not worth repeating”,-37.811511,144.963551,Vietnamese,9
2783,Tarng,1,7,"Asian, Korean",,“Quick dinner”,-37.808998,144.962204,Korean,14
3034,Trios Southgate,4.2,1,,,“Avocado Schnitzel Wrap”,-37.8203389,144.9660726,,5.2
2785,Shuji Sushi,3.5,2,Sushi,,“Disappointing”,-37.8451125,144.9793266,Japanese,9
2786,Shuji Sushi,3.5,2,Sushi,,“Arrogant service”,-37.8451125,144.9793266,Japanese,9
